image_id,condition,n_cells,n_edges,mean_degree,edge_density,mean_cell_area,std_cell_area,cv_cell_area,mean_aj_occupancy,std_aj_occupancy,median_aj_occupancy,mean_aj_clusters,std_aj_clusters,max_aj_clusters,mean_aj_intensity,std_aj_intensity,mean_linearity,std_linearity,mean_thickness,std_thickness,mean_skeleton_len,std_skeleton_len,prop_reticular,prop_straight,prop_fingers,prop_other,prop_thick,prop_thick_to_reticular
EGM2_regular_static-43,static,66,99,3.0,0.046153846153846156,10429.89393939394,5663.523141401779,0.5430086992553709,0.2388393699838791,0.2312190976880212,0.1666666666666666,7.101010101010101,6.6509090210300865,40,0.28725122492261884,0.17888913044083263,0.971709552575191,1.5702355041228944,2.007670061888821,1.1072118143459964,46.94949494949495,49.132551605766835,0.5454545454545454,0.29292929292929293,0.09090909090909091,0.0707070707070707,0.0,0.0
EGM2_regular_static-44,static,86,160,3.7209302325581395,0.04377564979480164,9923.67441860465,6078.701303716813,0.6125454188944993,0.21456597729304921,0.21402163803247373,0.1213028631468347,6.225,5.286686732138909,27,0.2538925213681359,0.16270432766234397,0.8275685767311968,0.8786340287009192,1.8959111867624077,1.0364654846065031,38.84375,42.89192896985069,0.53125,0.25625,0.1375,0.075,0.0,0.0
EGM2_regular_static-45,static,71,90,2.535211267605634,0.03621730382293763,8769.887323943662,5417.953595090245,0.6177905593265807,0.18949530510124038,0.20241832015828715,0.13304977284042815,5.2555555555555555,4.3847568215944825,21,0.24863458681476966,0.15804124341485046,0.8388263365217867,0.773989350453754,1.8200755258065016,1.1488749590207867,36.34444444444444,44.056695115718234,0.4777777777777778,0.32222222222222224,0.15555555555555556,0.044444444444444446,0.0,0.0
EGM2_regular_static-46,static,80,147,3.675,0.04651898734177215,10364.1875,6274.7838473916645,0.6054294026803032,0.2758431954474324,0.23758610675112884,0.2017543859649122,7.061224489795919,6.374418576543682,33,0.3288502031396323,0.1974891216699216,0.8571309487399502,0.828999788356793,2.262014960963529,1.3123431823772338,51.074829931972786,47.495362201183006,0.5918367346938775,0.23129251700680273,0.10884353741496598,0.061224489795918366,0.0,0.006802721088435374
EGM2_regular_static-47,static,62,88,2.838709677419355,0.046536224219989424,11453.193548387097,8462.381602607767,0.7388665499151971,0.2128366520979192,0.2240334697665634,0.1355311355311355,5.659090909090909,5.74133302562922,30,0.2636992307653397,0.18102154692242645,0.7419353028693476,0.5971508510864952,2.0646998528518767,1.2315401613205021,38.60227272727273,42.959360579994744,0.48863636363636365,0.3181818181818182,0.06818181818181818,0.125,0.0,0.0
EGM2_regular_static-48,static,54,80,2.962962962962963,0.055904961565338925,13193.5,8119.716543407351,0.6154330953429606,0.23336553855019782,0.2208542917416695,0.1494514707859747,6.2125,5.357341467083903,28,0.3043658061751242,0.17784655783747963,0.8765703576563549,0.7360493232015165,2.114263411932048,1.0270522341508028,51.7875,59.34658847222087,0.5,0.2375,0.2,0.0625,0.0,0.0
EGM2_regular_static-49,static,51,85,3.3333333333333335,0.06666666666666667,13540.0,9097.895541277665,0.6719272925611274,0.3101757508919588,0.2609275201625344,0.2264631043256997,6.9411764705882355,5.53635805419065,22,0.3527517977960903,0.20908243582602934,0.8335703348412379,0.8265218806183143,2.3904180511142354,1.3244402360775238,52.01176470588236,47.94155522182019,0.6,0.27058823529411763,0.07058823529411765,0.058823529411764705,0.0,0.0
EGM2_regular_static-50,static,59,69,2.3389830508474576,0.04032729398012858,10507.305084745763,6533.273700844479,0.6217839539397517,0.29048490976968905,0.27286432268009664,0.2040358744394619,7.260869565217392,6.735883220643625,38,0.3132348314716408,0.22065864014407816,0.6877613491243785,0.41487611084349885,2.5674087954268856,1.9267691283498711,49.333333333333336,45.32161757492602,0.5797101449275363,0.30434782608695654,0.014492753623188406,0.07246376811594203,0.014492753623188406,0.014492753623188406
resized1024_8bit_zMAX231005_slide_ebm2_statcont_488notch_555fak_647vecad-01-Scene-2-P2,static,68,2,0.058823529411764705,0.000877963125548727,2684.25,1214.7989008074485,0.45256548414173364,0.37719298245614036,0.5334314314214306,0.37719298245614036,0.5,0.7071067811865476,1,0.4249307910298622,0.2637852192794378,1.027635384150731,1.4532958974404493,1.2285714285714286,1.7374623766298025,17.5,24.748737341529164,0.0,0.5,0.0,0.5,0.0,0.0
resized1024_8bit_zMAX231005_slide_ebm2_statcont_488notch_555fak_647vecad-01-Scene-4-P4,static,59,1,0.03389830508474576,0.0005844535359438924,3017.186440677966,968.0884021078517,0.3208579983841903,0.8611111111111112,,0.8611111111111112,1.0,,1,0.8943798449612402,,1.3416407864998738,,3.875,,48.0,,0.0,0.0,0.0,1.0,0.0,0.0
